2007.208	384.02	12.817515	12.56	14.542	8.0973
2007.292	384.28	13.409858	11.826	13.845	
2007.375	384.13	14.535373	10.765	12.78	8.0808
2007.458	383.26	15.345493	8.212	11.22	
2007.542	381.55	15.959107	5.13	7.943	8.0631
2007.625	380.29	16.23532	3.194	5.342	8.066
2007.708	380.68	16.092844	2.819	4.267	8.0616
2007.792	382.1	15.356545	4.331	6.04	8.0639
2007.875	383.45	14.432366	8.06	9.76	8.0678
2007.958	384.46	13.331739	10.178	12.034	8.0856
2008.042	385.23	12.576232	12.297	13.887	8.0957
2008.125	385.74	12.113923	13.209	14.953	8.0957
2008.208	386.15	12.408767	13.534	15.179	
2008.292	386.53	13.427934	12.776	14.352	
2008.375	386.49	14.234983	11.249	12.974	8.0694
2008.458	385.58	15.156445	8.854	11.208	8.0735
2008.542	384.1	15.784512	6.058	8.678	8.0635
2008.625	382.77	16.205524	3.787	5.913	8.0729
2008.708	382.54	16.032562	3.258	4.687	
2008.792	383.67	15.416246	5.772	7.35	8.0799
2008.875	385.18	14.483524	9.049	10.343	
2008.958	386.27	13.421947	10.971	12.359	8.0816
2009.042	387.03	12.621545	12.316	13.914	8.0996
2009.125	387.48	12.501715	13.214	14.812	8.1084
2009.208	387.71	12.694814	13.434	14.984	
2009.292	387.99	13.287948	12.916	14.496	8.0898
2009.375	387.95	14.301582	11.477	13.187	8.0693
2009.458	386.96	15.257585	9.249	11.32	8.0676
2009.542	385.01	15.987313	6.116	8.465	8.0584
2009.625	383.63	16.366655	4.164	6.136	8.0614
2009.708	383.93	16.15678	3.761	5.262	8.0541
2009.792	385.5	15.550077	5.236	6.92	
2009.875	386.94	14.526386	8.357	9.772	8.0667
2009.958	387.84	13.511364	10.585	12.2	8.0801
2010.042	388.62	12.733565	12.041	13.739	
2010.125	389.33	12.635704	12.962	14.581	
2010.208	389.68	12.951749	13.527	15.137	8.0969
2010.292	389.98	13.678116	12.848	14.659	8.0968
2010.375	389.95	14.614076	10.882	12.866	8.0839
2010.458	389.01	15.459992	8.365	10.585	8.0688
2010.542	387.35	16.069487	5.573	8.075	8.0703
2010.625	386.23	16.280928	3.88	5.875	8.0785
2010.708	386.7	16.157698	3.335	4.865	8.0691
2010.792	388.25	15.545397	5.484	6.984	8.0651
2010.875	389.62	14.562755	8.429	9.614	8.0715
2010.958	390.36	13.504272	10.432	11.831	
2011.042	390.93	12.563801	11.827	13.464	8.0891
2011.125	391.35	12.351584	12.757	14.363	
2011.208	391.67	12.553582	12.826	14.546	8.0918
2011.292	392.05	13.350575	12.447	14.108	8.0885
2011.375	392.07	14.375279	10.742	12.681	8.0797
2011.458	391.13	15.21987	8.544	10.749	
2011.542	389.19	16.003353	5.404	7.724	8.0696
2011.625	387.86	16.372034	3.385	5.503	8.0717
2011.708	388.26	16.222324	3.208	4.561	8.0645
2011.792	389.83	15.493718	5.02	6.465	
2011.875	391.2	14.475969	8.516	9.772	8.0674
2011.958	392.04	13.275867	10.626	12.154	8.0811
2012.042	392.61	12.627507	12.214	13.729	8.0876
2012.125	393.2	12.276481	12.725	14.553	
2012.208	393.73	12.550572	13.415	15.196	8.0905
2012.292	393.99	13.272944	12.872	14.626	
2012.375	393.88	14.415976	11.051	13.012	8.0725
2012.458	392.84	15.43513	8.156	10.674	8.0664
2012.542	391.0	16.102345	5.091	7.672	
2012.625	389.89	16.269238	2.934	4.723	8.0499
2012.708	390.55	16.187937	2.406	3.566	8.0477
2012.792	392.16	15.559264	4.585	5.886	8.0587
2012.875	393.56	14.665552	8.061	9.388	
2012.958	394.39	13.56644	10.454	12.006	8.0697
2013.042	395.07	12.633436	12.021	13.703	
2013.125	395.7	12.58878	13.196	14.723	8.0821
2013.208	396.29	12.745218	13.451	15.032	8.084
2013.292	396.74	13.43308	12.749	14.299	8.0822
2013.375	396.75	14.325264	11.254	12.997	8.0571
2013.458	395.96	15.283069	8.954	11.36	8.0581
2013.542	394.47	16.090355	5.808	8.132	
2013.625	393.24	16.20393	4.172	6.014	
2013.708	393.21	16.16618	3.783	5.208	8.0499
2013.792	394.51	15.616046	5.954	7.455	8.0633
2013.875	395.97	14.497789	8.659	9.939	8.0733
2013.958	396.87	13.520184	10.874	12.184	8.0824
2014.042	397.51	12.792078	12.1	13.648	8.0817
2014.125	397.97	12.568984	12.564	14.418	8.0888
2014.208	398.27	12.633794	12.951	14.758	8.0806
2014.292	398.63	13.499797	12.429	14.088	8.0857
2014.375	398.69	14.471165	11.046	12.701	
2014.458	397.72	15.444962	8.765	11.033	8.0751
2014.542	396.13	16.055035	5.964	8.108	8.06
2014.625	395.02	16.294695	4.368	6.078	
2014.708	395.12	16.247393	3.742	5.22	8.0417
2014.792	396.38	15.630797	5.696	7.232	8.0516
2014.875	397.86	14.609954	8.75	10.115	8.0709
2014.958	398.84	13.421647	10.895	12.353	8.0744
2015.042	399.56	12.853656	12.17	13.602	
2015.125	400.12	12.634522	12.85	14.401	8.0781
2015.208	400.57	12.928324	12.775	14.37	8.0776
2015.292	400.96	13.637803	12.334	13.893	8.0822
2015.375	400.91	14.418158	10.895	12.468	8.0764
2015.458	400.06	15.438211	8.705	10.879	8.058
2015.542	398.38	16.169155	5.659	8.378	8.0424
2015.625	397.07	16.382626	3.626	5.599	8.0536
2015.708	397.34	16.353651	3.422	4.616	
2015.792	398.8	15.713228	5.488	6.966	8.0639
2015.875	400.36	14.88763	8.48	9.846	8.067
2015.958	401.66	13.75632	10.639	12.045	8.0711
2016.042	402.61	13.204671	11.802	13.457	8.0818
2016.125	403.25	12.993054	12.428	14.203	8.0814
2016.208	403.84	13.417261	12.614	14.4	8.0832
2016.292	404.36	14.034957	11.985	13.681	8.0779
2016.375	404.4	14.891214	10.249	11.924	8.0642
2016.458	403.62	15.676935	8.209	10.413	
2016.542	402.1	16.244125	5.366	7.938	8.0581
2016.625	400.78	16.589472	3.306	5.371	8.0572
2016.708	400.95	16.512617	2.913	4.528	
2016.792	402.4	15.804098	4.399	6.082	8.0551
2016.875	403.76	14.787963	7.01	8.658	8.0676
2016.958	404.67	13.775281	9.62	11.459	
2017.042	405.33	13.000732	11.366	13.19	8.0702
2017.125	405.91	12.845469	12.32	14.12	8.0742
2017.208	406.32	13.228996	12.614	14.29	8.0775
2017.292	406.6	13.908754	12.259	13.753	8.0652
2017.375	406.64	14.689877	11.005	12.631	8.0634
2017.458	405.85	15.634159	8.628	10.756	8.0511
2017.542	404.11	16.184803	5.65	7.939	
2017.625	402.57	16.494555	3.638	5.481	8.0494
2017.708	402.66	16.407322	3.348	4.822	
2017.792	404.16	15.725905	5.305	6.767	8.0517
2017.875	405.7	14.80573	8.084	9.493	8.0622
2017.958	406.75	13.618404	10.262	11.743	8.0811
2018.042	407.53	13.037093	11.696	13.077	
2018.125	408.23	12.682678	12.309	13.967	8.0803
2018.208	408.77	12.992087	12.69	14.298	
2018.292	409.07	13.682286	12.282	13.696	8.0816
2018.375	408.93	14.666776	10.806	12.232	8.0758
2018.458	408.06	15.513449	8.792	10.778	8.0541
2018.542	406.49	16.20794	5.762	8.268	8.0548
2018.625	405.11	16.507273	3.904	5.615	
2018.708	405.18	16.319836	3.354	4.785	8.0403
2018.792	406.65	15.645767	4.594	6.134	8.0576
2018.875	408.12	14.800986	8.429	9.823	8.0608
2018.958	409.19	13.608685	10.452	11.862	
2019.042	409.92	12.996236	12.144	13.567	8.0704
2019.125	410.34	12.726316	12.757	14.394	8.0754
2019.208	410.89	13.037866	12.893	14.574	
2019.292	411.33	13.917256	11.898	13.434	
2019.375	411.34	14.798871	10.496	12.186	8.0592
2019.458	410.53	15.618407	8.316	10.594	8.0438
2019.542	408.88	16.351522	5.129	7.589	8.043
2019.625	407.64	16.62583	3.242	5.026	8.0391
2019.708	407.92	16.4674	3.168	4.364	8.0272
2019.792	409.44	15.82509	4.526	5.735	8.0494
2019.875	410.87	14.899514	7.979	9.353	
2019.958	411.76	13.775336	10.52	11.903	8.058
2020.042	412.43	13.204703	12.148	13.636	8.0672
2020.125	412.95	13.023134	12.953	14.642	8.0612
2020.208	413.44	13.328617	13.034	14.73	
2020.292	413.86	13.896722	12.017	13.621	
2020.375	413.81	14.881941	10.505	12.343	
2020.458	412.88	15.727563	8.414	10.593	
2020.542	411.17	16.34306	5.066	7.294	8.0402
2020.625	409.73	16.554218	3.103	5.07	8.0414
2020.708	410.0	16.378103	2.83	4.001	8.0494
2020.792	411.66	15.879856	4.113	5.334	8.0426
2020.875	413.25	14.822323	7.535	8.985	8.0591
2020.958	414.14	13.907555	10.164	11.729	8.0616
2021.042	414.74	12.900242	11.751	13.501	8.0706
2021.125	415.2	12.685205	12.756	14.39	8.0618
2021.208	415.49	12.789691	12.99	14.658	8.0714
2021.292	415.81	13.598597	12.177	13.792	8.0728
2021.375	416.01	14.552206	10.861	12.682	8.0557
2021.458	415.2	15.518996	8.393	10.765	8.0423
2021.542	413.45	16.195406	5.527	7.647	8.0366
2021.625	412.15	16.559742	3.776	5.715	
2021.708	412.38	16.422468	3.466	4.952	
2021.792	413.83	15.847732	5.428	6.816	8.0473
2021.875	415.58	14.867675	8.572	9.83	
2021.958	416.61	13.716455	10.741	12.152	8.0474
2022.042	417.18	12.987495	12.259	13.872	
2022.125	417.64	12.719246	12.898	14.612	
2022.208	418.16	12.959181	12.799	14.586	8.0522
2022.292	418.58	13.803046	12.463	13.986	
2022.375	418.45	14.644942	11.098	12.879	8.0376
2022.458	417.43	15.517449	8.608	10.875	
2022.542	415.68	16.290827	5.889	8.287	8.0491
2022.625	414.41	16.606314	4.026	5.95	
2022.708	414.63	16.40706	3.474	4.897	8.0341
2022.792	416.14	15.795761	5.255	6.657	
2022.875	417.77	14.855305	8.515	9.725	
2022.958	418.8	13.532649	10.274	11.892	
2023.042	419.32	12.935972	11.831	13.346	
2023.125	419.66	12.688526	12.567	14.176	
2023.208	420.01	13.022077	12.87	14.44	
2023.292	420.49	13.920589	12.497	13.992	
2023.375	420.52	14.682203	11.015	12.835	
2023.458	419.54	15.656947	8.705	10.963	
2023.542	417.86	16.514093	5.544	8.183	
2023.625	416.65	16.953165	3.521	5.566	
2023.708	417.06	16.82091	2.788	4.371	
2023.792	418.73	16.376972	4.858	6.367	
2023.875	420.34	15.296179	8.297	9.659	
2023.958	421.52	14.224238	10.314	12.003	
2024.042	422.26	13.510272	12.193	13.916	
2024.125	422.71	13.140137	12.726	14.607	
2024.208	423.24	13.539749	13.146	14.873	
2024.292	423.65	14.137102	12.536	14.125	
2024.375	423.43	15.031858	11.025	12.781	
