2008.917	10.971
2009.000	12.316
2009.083	13.214
2009.167	13.434
2009.250	12.916
2009.333	11.477
2009.417	9.249
2009.500	6.116
2009.583	4.164
2009.667	3.761
2009.750	5.236
2009.833	8.357
2009.917	10.585
2010.000	12.041
2010.083	12.962
2010.167	13.527
2010.250	12.848
2010.333	10.882
2010.417	8.365
2010.500	5.573
2010.583	3.88
2010.667	3.335
2010.750	5.484
2010.833	8.429
2010.917	10.432
2011.000	11.827
2011.083	12.757
2011.167	12.826
2011.250	12.447
2011.333	10.742
2011.417	8.544
2011.500	5.404
2011.583	3.385
2011.667	3.208
2011.750	5.02
2011.833	8.516
2011.917	10.626
2012.000	12.214
2012.083	12.725
2012.167	13.415
2012.250	12.872
2012.333	11.051
2012.417	8.156
2012.500	5.091
2012.583	2.934
2012.667	2.406
2012.750	4.585
2012.833	8.061
2012.917	10.454
2013.000	12.021
2013.083	13.196
2013.167	13.451
2013.250	12.749
2013.333	11.254
2013.417	8.954
2013.500	5.808
2013.583	4.172
2013.667	3.783
2013.750	5.954
2013.833	8.659
2013.917	10.874
2014.000	12.1
2014.083	12.564
2014.167	12.951
2014.250	12.429
2014.333	11.046
2014.417	8.765
2014.500	5.964
2014.583	4.368
2014.667	3.742
2014.750	5.696
2014.833	8.75
2014.917	10.895
2015.000	12.17
2015.083	12.85
2015.167	12.775
2015.250	12.334
2015.333	10.895
2015.417	8.705
2015.500	5.659
2015.583	3.626
2015.667	3.422
2015.750	5.488
2015.833	8.48
2015.917	10.639
2016.000	11.802
2016.083	12.428
2016.167	12.614
2016.250	11.985
2016.333	10.249
2016.417	8.209
2016.500	5.366
2016.583	3.306
2016.667	2.913
2016.750	4.399
2016.833	7.01
2016.917	9.62
2017.000	11.366
2017.083	12.32
2017.167	12.614
2017.250	12.259
2017.333	11.005
2017.417	8.628
2017.500	5.65
2017.583	3.638
2017.667	3.348
2017.750	5.305
2017.833	8.084
2017.917	10.262
2018.000	11.696
2018.083	12.309
2018.167	12.69
2018.250	12.282
2018.333	10.806
2018.417	8.792
2018.500	5.762
2018.583	3.904
2018.667	3.354
2018.750	4.594
2018.833	8.429
2018.917	10.452
2019.000	12.144
2019.083	12.757
2019.167	12.893
2019.250	11.898
2019.333	10.496
2019.417	8.316
2019.500	5.129
2019.583	3.242
2019.667	3.168
2019.750	4.526
2019.833	7.979
2019.917	10.52
2020.000	12.148
2020.083	12.953
2020.167	13.034
2020.250	12.017
2020.333	10.505
2020.417	8.414
2020.500	5.066
2020.583	3.103
2020.667	2.83
2020.750	4.113
2020.833	7.535
2020.917	10.164
2021.000	11.751
2021.083	12.756
2021.167	12.99
2021.250	12.177
2021.333	10.861
2021.417	8.393
2021.500	5.527
2021.583	3.776
2021.667	3.466
2021.750	5.428
2021.833	8.572
2021.917	10.741
2022.000	12.259
2022.083	12.898
2022.167	12.799
2022.250	12.463
2022.333	11.098
2022.417	8.608
2022.500	5.889
2022.583	4.026
2022.667	3.474
2022.750	5.255
2022.833	8.515
2022.917	10.274
2023.000	11.831
2023.083	12.567
2023.167	12.87
2023.250	12.497
2023.333	11.015
2023.417	8.705
2023.500	5.544
2023.583	3.521
2023.667	2.788
2023.750	4.858
2023.833	8.297
2023.917	10.314
2024.000	12.193
2024.083	12.726
2024.167	13.146
2024.250	12.536
2024.333	11.025
2024.417	8.611
2024.500	5.181
2024.583	3.092
2024.667	2.892
